id,name,ra_deg,dec_deg,mag
27474,,87.27321766,9.89330259,8.91
27638,,87.7601536,20.40638266,8.91
27801,,88.24742055,39.24472111,8.91
28009,,88.87369612,-9.86846848,8.91
28050,,88.97697416,-19.16031853,8.91
28876,,91.44890451,-26.3244681,8.91
29406,,92.94855515,7.61277713,8.91
29411,,92.95660994,-63.92936739,8.91
29926,,94.49901445,-56.87234378,8.91
30061,,94.90720561,52.38795292,8.91
30296,,95.58748728,-43.87299338,8.91
30551,,96.33377925,-26.89530399,8.91
30625,,96.53901255,-15.1201234,8.91
30887,,97.25305819,-80.53878899,8.91
31254,,98.327099,24.04147806,8.91
31379,,98.68594054,42.50355503,8.91
31458,,98.8528997,33.92679168,8.91
31947,,100.13844112,71.70023557,8.91
32181,,100.78645368,50.06014738,8.91
33096,,103.4022355,-32.45398298,8.91
33138,,103.50814979,-18.56506994,8.91
34345,,106.79397574,45.39574782,8.91
34368,,106.85572866,-13.44788423,8.91
34469,,107.1621178,-29.99855419,8.91
34477,,107.18498082,-34.06012609,8.91
34850,,108.18485869,-60.96708975,8.91
34877,,108.2411571,-61.61307344,8.91
34915,,108.36276993,-74.15706607,8.91
35116,,108.90958084,46.07036528,8.91
35290,,109.362141,-18.72049109,8.91
35370,,109.59140355,-24.85330052,8.91
35827,,110.82702753,-10.26610561,8.91
35899,,111.00889642,-12.76336616,8.91
35938,,111.12720911,-72.31000913,8.91
35973,,111.20962023,-14.12286359,8.91
36253,,111.97373687,5.91791854,8.91
36511,,112.66655126,41.25800982,8.91
36625,,112.98547421,33.19628936,8.91
36782,,113.47889558,-35.01176622,8.91
36881,,113.72836783,-17.11429224,8.91
36974,,113.99915828,34.32811638,8.91
36988,,114.04549582,-53.8578043,8.91
37087,,114.31862155,-39.20194716,8.91
37137,,114.46445821,-56.17980243,8.91
38205,,117.41183232,-74.63747405,8.91
38574,,118.47633514,-67.45518851,8.91
38614,,118.60323417,-4.52831132,8.91
38641,,118.68988904,-69.14053776,8.91
39262,,120.42920994,-0.03537488,8.91
39606,,121.40220043,-29.9924621,8.91
40079,,122.80034712,-64.50644225,8.91
40562,,124.22840383,43.27066337,8.91
40583,,124.29779208,-44.66678915,8.91
40681,,124.58186756,38.98610935,8.91
40898,,125.193764,42.10158897,8.91
40949,,125.35918309,-80.70752426,8.91
41297,,126.39162764,0.94921184,8.91
41796,,127.83305273,-84.68503387,8.91
42479,,129.90473558,24.62041104,8.91
42487,,129.9290126,18.55291555,8.91
42784,,130.76194204,-17.19749171,8.91
42825,,130.89557698,-24.5275894,8.91
42843,,130.94758947,-33.45409325,8.91
42919,,131.19888186,55.53871746,8.91
43294,,132.29195502,-34.30380891,8.91
43731,,133.59503695,-9.20509333,8.91
43885,,134.10047804,-53.79900771,8.91
43914,,134.19067914,-65.02130258,8.91
43972,,134.31914586,-52.75815447,8.91
44062,,134.60189612,-66.66712655,8.91
44152,,134.878003,-55.01534462,8.91
44217,,135.09769954,-39.46999764,8.91
44432,,135.78696702,17.5738406,8.91
44520,,136.06265374,3.02658524,8.91
44621,,136.39032331,-34.7997843,8.91
44840,,137.03819534,53.25906758,8.91
45005,,137.49951707,18.95413025,8.91
45151,,137.98220317,-44.18928862,8.91
45293,,138.45558806,-19.97986677,8.91
45609,,139.45255669,13.65947571,8.91
45898,,140.36503511,-18.944542,8.91
46102,,141.02339026,-32.84233375,8.91
46189,,141.2594209,10.41521348,8.91
46222,,141.35024338,-46.97907199,8.91
46240,,141.40914514,22.63225353,8.91
46428,,142.02259545,-64.337923,8.91
46579,,142.47923263,-61.5738927,8.91
46846,,143.18502321,5.12294714,8.91
47095,,143.96591544,54.69958648,8.91
47124,,144.03743138,42.96674302,8.91
47142,,144.09046434,10.56713125,8.91
47251,,144.46976773,-37.833002,8.91
47385,,144.80969888,-48.10586282,8.91
47460,,145.12854585,-71.80459713,8.91
47673,,145.81109587,20.91269872,8.91
47763,,146.0670969,-58.03731487,8.91
48293,,147.69509829,-26.33345747,8.91
48593,,148.64487685,43.80164459,8.91
48721,,149.06124572,-47.69878606,8.91
49050,,150.1404527,21.45828828,8.91
49124,,150.38895964,-62.85092299,8.91
49236,,150.76626206,-62.02117495,8.91
49349,,151.11071225,-27.72878272,8.91
49455,,151.4605382,-12.01731453,8.91
49614,,151.89190671,57.24972145,8.91
50094,,153.42713871,-27.96150122,8.91
50347,,154.20077867,56.90805322,8.91
51093,,156.58571895,-48.08638994,8.91
51165,,156.76710583,-9.22294575,8.91
51995,,159.33949125,50.55118545,8.91
52010,,159.39055552,-19.35624096,8.91
52066,,159.58654621,14.26763718,8.91
52071,,159.60888387,-36.28584091,8.91
52334,,160.42539186,-54.79817931,8.91
53019,,162.71271937,6.86230344,8.91
53048,,162.80549779,-32.4300722,8.91
53583,,164.41662566,-31.9162389,8.91
54096,,166.04071703,-22.30035333,8.91
54409,,167.00106139,-85.9176576,8.91
54566,,167.47929853,-56.67937287,8.91
54584,,167.56022675,55.692112,8.91
54861,,168.49961057,-32.78439636,8.91
55093,,169.199515,-41.16736552,8.91
55154,,169.3801441,32.88112696,8.91
55965,,172.02819406,43.6955882,8.91
56059,,172.34435258,42.09180713,8.91
56270,,173.0344365,-58.50478773,8.91
56348,,173.26402121,60.63181605,8.91
56468,,173.66114202,23.34939089,8.91
57269,,176.16077651,-49.41731969,8.91
57846,,177.94064544,51.99151997,8.91
58386,,179.57901366,32.33070408,8.91
58401,,179.6192338,-41.92136197,8.91
58429,,179.70894715,76.6883332,8.91
59019,,181.50957957,-37.08667945,8.91
59123,,181.86050601,33.71151345,8.91
59329,,182.56567143,-43.42659726,8.91
59474,,182.98224857,59.69739275,8.91
59495,,183.01308247,-59.01739462,8.91
59672,,183.55567958,-28.25187422,8.91
59782,,183.86933841,-27.63050498,8.91
59821,,184.00647258,-33.22428212,8.91
59981,,184.519601,-60.67478092,8.91
60082,,184.80867124,-71.91705483,8.91
60399,,185.7557819,-5.58651876,8.91
60874,,187.14975702,16.76842727,8.91
60923,,187.28700312,28.29418728,8.91
61269,,188.34308712,32.03982723,8.91
61382,,188.68110071,-31.87602357,8.91
61663,,189.60706381,-50.52395254,8.91
61780,,189.93823596,44.88201851,8.91
61831,,190.07078812,65.16894393,8.91
61846,,190.13165323,51.48188712,8.91
61898,,190.26236929,-58.25377763,8.91
62094,,190.88448727,-52.71614728,8.91
62099,,190.89403165,-45.03212555,8.91
62218,,191.27031989,27.74709335,8.91
62644,,192.54720893,77.49018547,8.91
62657,,192.58229343,-49.86355953,8.91
63052,,193.78837683,1.48523574,8.91
63780,,196.08957083,-38.9898698,8.91
64176,,197.29140665,-29.0426367,8.91
64272,,197.58906793,-61.47246651,8.91
64371,,197.90431604,12.34143021,8.91
64411,,198.02015528,36.90862896,8.91
64439,,198.11422899,20.84217168,8.91
64707,,198.93385508,10.25045259,8.91
65041,,199.98430799,63.56765441,8.91
65421,,201.13967181,-43.08287537,8.91
65702,,202.06521934,-54.50940685,8.91
65766,,202.25492179,4.48129032,8.91
66186,,203.47829629,31.55147599,8.91
66659,,204.97424009,-9.28487331,8.91
66844,,205.48970381,-13.02777193,8.91
67377,,207.13832619,10.15099847,8.91
67428,,207.28849485,-54.22837096,8.91
67750,,208.19671065,17.39778732,8.91
68410,,210.05822434,-50.22229988,8.91
69309,,212.80017213,-63.12527933,8.91
69457,,213.30509025,-75.20279197,8.91
69692,,213.98419693,53.4487901,8.91
70967,,217.7363998,74.38740891,8.91
71090,,218.07390311,80.34082799,8.91
71231,,218.50197299,-29.67103692,8.91
71582,,219.58226832,11.67237918,8.91
71880,,220.53856253,-41.66146537,8.91
72367,,221.95400489,-60.4239186,8.91
72576,,222.58892078,71.83330598,8.91
72834,,223.31326416,78.7515707,8.91
73242,,224.53931436,-38.78378014,8.91
73351,,224.84926745,41.83368407,8.91
73962,,226.72783808,-45.41686517,8.91
74226,,227.53468335,34.75372662,8.91
74258,,227.64286925,-38.01354886,8.91
74872,,229.52332638,0.80868583,8.91
75167,,230.40911618,21.88623409,8.91
75354,,230.97325209,11.59863512,8.91
75422,,231.13891522,43.23435966,8.91
75512,,231.40187581,-59.22150388,8.91
75933,,232.64188112,-38.49616497,8.91
76044,,232.95205221,-37.64625939,8.91
76346,,233.9093724,-37.46933104,8.91
76991,,235.80653354,-1.73272489,8.91
77170,,236.35947973,-26.29923753,8.91
77422,,237.09033458,-18.43884992,8.91
77600,,237.63869671,-62.5229434,8.91
77658,,237.81186682,-51.78864243,8.91
77695,,237.94820091,51.58713799,8.91
78077,,239.13291702,37.36105277,8.91
78112,,239.25005808,-30.94978968,8.91
78371,,239.99906494,-31.42808525,8.91
78398,,240.0772169,-33.60239131,8.91
78412,,240.10875333,-51.96488402,8.91
78663,,240.88931324,-30.13698828,8.91
79323,,242.83919115,-46.87248282,8.91
79516,,243.39312581,-45.81761402,8.91
80043,,245.07634699,-48.22389406,8.91
80297,,245.88117006,2.2145768,8.91
80432,,246.27086535,29.25112086,8.91
80916,,247.85253177,-65.2181816,8.91
81241,,248.88414774,34.07656106,8.91
81344,,249.19613213,-49.10851799,8.91
82005,,251.2828571,-80.79974583,8.91
82014,,251.3075375,72.82590125,8.91
82164,,251.79670478,-64.3641166,8.91
82314,,252.27258742,-56.46669428,8.91
82473,,252.82699106,53.78474116,8.91
82795,,253.80443692,54.43131512,8.91
82885,,254.07611207,-35.48284403,8.91
83369,,255.58473202,-48.92079338,8.91
83512,,256.0083266,33.1171748,8.91
83868,,257.10541253,20.35524953,8.91
85134,,260.98451515,54.36489197,8.91
85226,,261.22333188,49.18301955,8.91
85640,,262.522407,-1.0378165,8.91
85649,,262.55529556,-69.89556718,8.91
86055,,263.80443786,-53.07650332,8.91
86531,,265.25018425,-47.85889909,8.91
86574,,265.38198535,46.32325547,8.91
86591,,265.44567918,-60.43268324,8.91
86604,,265.46299897,8.2184437,8.91
87089,,266.92671356,4.94016994,8.91
87265,,267.47520912,6.20645269,8.91
87643,,268.53278176,16.94380416,8.91
87648,,268.54584935,-56.80944371,8.91
87806,,269.05681502,6.7730816,8.91
87869,,269.24081607,-56.66313388,8.91
87943,,269.48564158,17.40498998,8.91
88202,,270.18238927,33.29335027,8.91
88433,,270.82333634,-31.19863535,8.91
88741,,271.74210805,-2.12816183,8.91
88785,,271.86665337,-73.09712317,8.91
89055,,272.65002727,33.81583447,8.91
89108,,272.79969775,-44.29934894,8.91
89226,,273.12555695,-6.05508961,8.91
89634,,274.37967707,-14.45247455,8.91
90114,,275.83871959,34.85363387,8.91
90167,,275.99288867,9.87768935,8.91
90579,,277.24794676,-43.12478712,8.91
91183,,279.03148517,-38.46146787,8.91
91876,,280.94765529,84.54326624,8.91
92063,,281.46543932,-40.77314904,8.91
92342,,282.30252649,-62.3713665,8.91
92389,,282.41599387,-25.61323302,8.91
93036,,284.27707056,-28.11579474,8.91
93406,,285.3523442,7.27947546,8.91
93625,,285.99347437,-38.06722381,8.91
94242,,287.75695842,9.19706145,8.91
94444,,288.32125695,27.66869327,8.91
95741,,292.10635199,-43.46878334,8.91
95885,,292.50926999,26.00231761,8.91
95968,,292.73057922,54.02664854,8.91
96025,,292.85917714,36.71049964,8.91
96273,,293.63900167,-27.15997093,8.91
96401,,293.99726653,13.84188436,8.91
96584,,294.51657105,-4.6083218,8.91
96591,,294.5456553,-50.45934465,8.91
96606,,294.60455095,-36.03661851,8.91
96640,,294.72218953,-47.51465185,8.91
96876,,295.39456556,21.06953608,8.91
97092,,295.98409081,31.87403609,8.91
97541,,297.37150453,-52.88319076,8.91
97620,,297.61374742,-15.42283529,8.91
97800,,298.10292667,-0.68735302,8.91
97888,,298.37350591,-10.10954556,8.91
98064,,298.95650283,46.74434045,8.91
98127,,299.14873952,-27.62202417,8.91
98356,,299.7452519,-51.09653232,8.91
99285,,302.31379143,74.4257315,8.91
99385,,302.58275051,-20.49251554,8.91
100373,,305.34806942,-17.20914825,8.91
100472,,305.62665999,22.34421556,8.91
100810,,306.60774353,-46.05341474,8.91
100875,,306.80776586,51.02270685,8.91
100945,,307.00207843,-46.91783619,8.91
100962,,307.0477355,2.10256516,8.91
100964,,307.05686343,56.13955157,8.91
101001,,307.16002937,-52.40104696,8.91
101021,,307.2074039,-35.3631802,8.91
101579,,308.80198556,6.12756365,8.91
101585,,308.82027385,20.67689658,8.91
101854,,309.59449463,-72.42516355,8.91
102044,,310.20419561,-55.98258293,8.91
102239,,310.75184015,19.32142125,8.91
102375,,311.14918417,-63.13578645,8.91
102909,,312.73011975,33.75953253,8.91
102958,,312.89981564,32.56207783,8.91
103134,,313.43493187,27.72618189,8.91
103197,,313.61718803,21.70308359,8.91
103489,,314.51056516,12.54141076,8.91
103617,,314.90745929,31.27107268,8.91
104497,,317.51830412,-54.74729836,8.91
104876,,318.66666944,1.74702017,8.91
104936,,318.84672702,-33.01989078,8.91
105289,,319.89986116,-39.47659088,8.91
105356,,320.10431194,-29.93523927,8.91
105670,,321.05081378,47.20649341,8.91
105801,,321.40038981,65.85724329,8.91
105923,,321.79718388,11.99908017,8.91
106156,,322.53385552,15.01357013,8.91
106249,,322.8014367,20.2883966,8.91
106679,,324.1158129,-38.62113823,8.91
106854,,324.63145384,17.99993356,8.91
106882,,324.73404855,80.67750303,8.91
107250,,325.85194286,57.0231675,8.91
107332,,326.09082566,39.24542471,8.91
107728,,327.34935014,30.7539053,8.91
108130,,328.60377077,6.08428235,8.91
108690,,330.26811509,19.5387322,8.91
108743,,330.42689833,25.05866256,8.91
108959,,331.12380729,26.66523027,8.91
109235,,331.94146214,69.55328134,8.91
109886,,333.83334215,62.3120572,8.91
109924,,333.96400386,-42.28235754,8.91
110482,,335.69152582,39.63534375,8.91
110537,,335.88771884,-15.96617222,8.91
110562,,335.96391079,27.35435638,8.91
110943,,337.17499326,13.36836869,8.91
111280,,338.14902373,-62.09035693,8.91
111386,,338.49359351,-32.66297267,8.91
111500,,338.85790194,-41.61170263,8.91
111578,,339.07178583,-27.15333735,8.91
111969,,340.2080613,-57.1030381,8.91
112128,,340.68151256,-35.34665721,8.91
112194,,340.85083671,18.35244232,8.91
112232,,340.96140163,-11.48327712,8.91
112688,,342.30043494,-32.75073474,8.91
112976,,343.20113168,-66.7291727,8.91
113162,,343.73618919,50.99372392,8.91
113363,,344.39298331,-16.53380862,8.91
113566,,345.03808093,-26.66475171,8.91
113871,,345.90194376,64.75723329,8.91
113885,,345.96408408,-59.51636995,8.91
113899,,345.9956832,-40.81739973,8.91
113997,,346.2992992,-38.89239942,8.91
114043,,346.4207466,-40.58433045,8.91
114206,,346.9281369,-30.23326294,8.91
114811,,348.85001515,36.29765992,8.91
115111,,349.72399872,-46.16261277,8.91
115205,,350.01277998,-51.89651362,8.91
115206,,350.01516708,78.57206194,8.91
115391,,350.62021809,-59.97471254,8.91
115440,,350.74748683,-44.14947144,8.91
115876,,352.14415045,-38.34309858,8.91
115889,,352.19159861,11.51227903,8.91
116018,,352.61407069,57.97603324,8.91
116328,,353.56603408,57.21637514,8.91
116330,,353.58087796,61.43738711,8.91
116700,,354.73961171,68.72605471,8.91
117538,,357.5530965,-34.45170451,8.91
117862,,358.59339322,-31.00589511,8.91
777,,2.3967474,-21.38186598,8.92
846,,2.59569702,-13.98412856,8.92
1297,,4.06050132,35.17799696,8.92
1635,,5.12101869,9.93763939,8.92
2131,,6.75751592,60.40253424,8.92
2230,,7.06336796,-50.62802055,8.92
2445,,7.77359525,-69.03843596,8.92
2733,,8.73007433,22.90272094,8.92
3528,,11.24920753,33.69454776,8.92
3841,,12.32006206,22.12819784,8.92
4173,,13.32947578,5.00511136,8.92
4194,,13.395191,-22.20333385,8.92
4313,,13.80144753,44.9926192,8.92
4574,,14.63964181,22.41997717,8.92
5019,,16.07927981,-37.39202511,8.92
5230,,16.7204559,3.81127295,8.92
5633,,18.08596773,-49.27672509,8.92
5801,,18.60433611,65.73751285,8.92
6147,,19.72767374,-44.93689236,8.92
6373,,20.47418602,16.38344251,8.92
6646,,21.32331404,-13.65777959,8.92
6742,,21.70281313,-36.38247667,8.92
6884,,22.16742207,-1.05460056,8.92
7031,,22.64865319,-10.84168397,8.92
7124,,22.94785905,-4.95913314,8.92
7705,,24.79540677,44.03015883,8.92
7830,,25.183597,15.61951818,8.92
8029,,25.77329448,-69.57251858,8.92
8045,,25.82645001,21.50030413,8.92
8698,,27.97548804,-31.33352533,8.92
9302,,29.88662844,-27.51909402,8.92
9939,,31.99298632,-16.83289019,8.92
10087,,32.42418532,-19.6070279,8.92
11040,,35.54422088,-43.61344761,8.92
11055,,35.57261972,-50.18428415,8.92
11076,,35.64209568,21.31253882,8.92
11534,,37.179862,-38.96037379,8.92
11691,,37.69884915,13.4298442,8.92
12553,,40.37043877,15.64158627,8.92
12565,,40.3954407,47.35640411,8.92
12896,,41.4391966,-56.26647203,8.92
13071,,42.00199304,29.04485665,8.92
13318,,42.8484895,-42.83147192,8.92
13806,,44.44394488,29.66157319,8.92
14312,,46.1522203,31.30995957,8.92
14585,,47.07226653,-71.71941502,8.92
14602,,47.13318579,-44.3141846,8.92
15017,,48.39398585,39.1470691,8.92
15908,,51.21529017,22.27823741,8.92
15971,,51.40682862,47.02070272,8.92
16258,,52.38389217,43.23077897,8.92
16687,,53.67666349,-16.23614189,8.92
16927,,54.46038905,47.09427489,8.92
17090,,54.91411375,27.75935441,8.92
17297,,55.5397668,-40.04945708,8.92
19010,,61.09442359,-27.65475172,8.92
19020,,61.11875608,-55.79721058,8.92
19043,,61.19763696,54.98127296,8.92
19498,,62.67013212,64.49315338,8.92
19680,,63.24535565,68.3285126,8.92
19784,,63.60876103,-20.72537434,8.92
19875,,63.93761897,-45.96922234,8.92
20555,,66.05416281,-64.18938473,8.92
20798,,66.85010491,-20.37272578,8.92
21026,,67.62671862,-32.33172616,8.92
21037,,67.65730168,62.06987053,8.92
22124,,71.4201381,47.69881763,8.92
22681,,73.16950219,-35.99084208,8.92
22698,,73.19814781,-52.23122885,8.92
22930,,74.01879596,-10.16051568,8.92
23194,,74.87163966,-2.06655126,8.92
23273,,75.10777551,-63.63078811,8.92
23645,,76.22884667,23.56852371,8.92
23751,,76.57847864,48.56066013,8.92
23775,,76.64336887,-62.38553113,8.92
23938,,77.16347325,13.96644017,8.92
24140,,77.76400021,43.60583428,8.92
24357,,78.39825422,-13.66091588,8.92
24743,,79.58223081,30.9333712,8.92
25141,,80.70561551,28.74695374,8.92
25215,,80.90696709,50.65301367,8.92
25750,,82.47763508,42.21595528,8.92
26293,,83.98428424,39.02406357,8.92
26519,,84.59242843,51.08971383,8.92
26669,,85.01925464,11.17560678,8.92
27009,,85.93987365,9.91458168,8.92
27042,,86.02591312,-35.4748407,8.92
27277,,86.71057354,-43.22196487,8.92
29035,,91.88381347,51.95892936,8.92
29099,,92.07153897,-52.53812689,8.92
29195,,92.37383548,-46.34771645,8.92
29349,,92.80834278,-44.22434509,8.92
29690,,93.82340934,42.14284977,8.92
29759,,94.00612259,37.72273393,8.92
29858,,94.31161509,-58.16552162,8.92
29868,,94.33594133,7.44364106,8.92
30639,,96.58493652,29.63067255,8.92
30985,,97.54062835,56.12669908,8.92
31682,,99.42815662,-19.30943034,8.92
31864,,99.91307417,-26.64168398,8.92
31909,,100.03204345,16.71932593,8.92
31933,,100.1034905,49.51947868,8.92
32230,,100.9247924,59.10796588,8.92
32344,,101.27632113,-11.41326909,8.92
32417,,101.51326664,-20.72183671,8.92
32586,,101.98861804,0.7761184,8.92
32942,,102.93142156,25.04818079,8.92
33050,,103.27394158,42.0289509,8.92
33698,,105.02461799,35.27400221,8.92
33711,,105.05853814,-13.58739614,8.92
33777,,105.212676,23.59962509,8.92
34415,,107.02565209,-39.28674613,8.92
34711,,107.82952972,-4.90829065,8.92
34876,,108.23891031,-7.92065181,8.92
35319,,109.4294247,-40.25334508,8.92
35355,,109.54016166,-15.62832784,8.92
35630,,110.282123,-28.6274215,8.92
35678,,110.42764459,-26.96772915,8.92
36580,,112.85592249,51.52694749,8.92
36670,,113.15873033,-16.82482793,8.92
37251,,114.75561672,-29.99181603,8.92
37822,,116.32392211,-18.03496805,8.92
37857,,116.40718651,-78.16702508,8.92
38096,,117.0960819,-68.35434987,8.92
38466,,118.19062219,-48.03104693,8.92
38697,,118.84360052,78.73776313,8.92
38751,,119.00601323,14.33764368,8.92
38776,,119.06182026,-43.22395627,8.92
38930,,119.48661883,7.83436172,8.92
38997,,119.71792203,-1.61550443,8.92
39285,,120.4996765,58.04950368,8.92
39627,,121.4620915,62.54442712,8.92
39678,,121.63304926,-30.81045914,8.92
40031,,122.65081888,-64.04681023,8.92
40695,,124.60676046,-40.35844287,8.92
41007,,125.53496422,-6.82464725,8.92
41233,,126.20699647,19.17029473,8.92
41469,,126.88071567,26.84622647,8.92
41565,,127.12849745,-74.95486033,8.92
41920,,128.19954657,-4.05859032,8.92
42361,,129.55417517,-22.51729655,8.92
42603,,130.2441987,45.1497482,8.92
42611,,130.26656491,-38.39774627,8.92
42665,,130.43727938,-18.32725982,8.92
42992,,131.4435132,-12.66372531,8.92
43342,,132.43946457,-54.02168515,8.92
43505,,132.93098353,1.51249924,8.92
44174,,134.96236441,15.15336536,8.92
44255,,135.19020162,-69.7701003,8.92
44769,,136.86651557,78.87036015,8.92
44821,,137.00897873,-49.44978315,8.92
44919,,137.26384887,-27.03033426,8.92
45318,,138.5393541,-21.77872772,8.92
45466,,138.97758694,-51.34330654,8.92
45818,,140.13706641,-8.88717187,8.92
45951,,140.57419425,-43.44652721,8.92
45977,,140.6419339,-52.12501049,8.92
46759,,142.95346941,-44.02201288,8.92
46917,,143.44201371,-36.93120401,8.92
47257,,144.48349066,49.00316222,8.92
47587,,145.54182622,7.59013742,8.92
47638,,145.69370537,-60.31576429,8.92
47848,,146.29546746,-50.74460501,8.92
47930,,146.5116552,13.45006461,8.92
48084,,147.04262616,-16.02967449,8.92
49693,,152.16322196,-62.78713572,8.92
50098,,153.43370227,-46.72523323,8.92
50163,,153.58845918,-38.34974206,8.92
50195,,153.70609683,-0.28711638,8.92
51374,,157.39093492,-66.4605034,8.92
51577,,158.00858049,-54.9703893,8.92
51668,,158.33868183,67.89451469,8.92
51698,,158.4352351,-6.37960241,8.92
51920,,159.09519987,-30.81668001,8.92
52305,,160.31565355,-71.63742854,8.92
52757,,161.80811302,-50.34061555,8.92
53041,,162.79144801,53.86568156,8.92
53569,,164.38058814,60.11047834,8.92
53878,,165.34157365,43.1832456,8.92
54164,,166.19634045,-16.87473274,8.92
55091,,169.19424475,-21.88038808,8.92
55421,,170.24119156,11.21918873,8.92
56447,,173.595182,-46.97390369,8.92
56651,,174.24441326,-51.9703664,8.92
56805,,174.68317635,38.64950072,8.92
57767,,177.70169136,-44.95773926,8.92
57795,,177.76752752,22.74325232,8.92
57924,,178.19666639,7.60422177,8.92
58104,,178.75195674,-81.34882878,8.92
58382,,179.57480293,44.72757716,8.92
58476,,179.87114064,-65.39484936,8.92
59078,,181.73203569,20.49293416,8.92
59450,,182.91682707,58.00973872,8.92
59632,,183.43972548,36.73698233,8.92
60199,,185.17458184,-20.22726872,8.92
60373,,185.69175718,30.8009443,8.92
60460,,185.92730792,11.92049121,8.92
60748,,186.7522523,0.11954237,8.92
61230,,188.20017927,-35.48209622,8.92
61453,,188.9008384,-28.6429362,8.92
61567,,189.23050903,-16.75562661,8.92
61580,,189.28520824,-41.99526698,8.92
61877,,190.2057437,-71.02250649,8.92
61933,,190.38229437,-54.51757027,8.92
63135,,194.04701168,39.7536813,8.92
63348,,194.70887742,-3.53288624,8.92
63409,,194.8867373,-48.52618999,8.92
63922,,196.49313009,-31.5601987,8.92
63957,,196.60500188,52.23246844,8.92
64497,,198.30467446,-8.93173002,8.92
64589,,198.58028482,-25.21376721,8.92
65035,,199.96255587,65.1843769,8.92
65568,,201.65048285,-23.2317034,8.92
65966,,202.88124886,-57.29790697,8.92
66188,,203.49052712,17.46820941,8.92
66307,,203.83944078,-41.81194125,8.92
66426,,204.27385117,-36.51287292,8.92
66824,,205.43811304,-33.76574315,8.92
66868,,205.56992744,24.2089766,8.92
66957,,205.85541964,-38.25654064,8.92
67147,,206.40914383,42.98128034,8.92
67224,,206.62846284,-32.73608827,8.92
67299,,206.88105289,-64.16045473,8.92
67582,,207.7204089,45.52294777,8.92
67820,,208.3879834,-61.6531824,8.92
67903,,208.6090497,-21.9886545,8.92
68156,,209.3005525,10.30689294,8.92
68432,,210.13952767,-40.33444996,8.92
68505,,210.35470748,1.00256977,8.92
68843,,211.44776816,10.05054157,8.92
69081,,212.10323269,-26.34907422,8.92
69197,,212.49380158,23.85285585,8.92
69218,,212.56567115,-52.88316369,8.92
69253,,212.65319407,39.42766453,8.92
69455,,213.3028528,-15.62455258,8.92
70043,,214.99289323,-36.85324436,8.92
70463,,216.19507406,-4.0259511,8.92
70591,,216.5892605,19.37842298,8.92
70795,,217.17359186,-16.96419674,8.92
70903,,217.48189319,-53.59462559,8.92
71728,,220.08241018,25.80952463,8.92
71731,,220.10238232,-66.81715322,8.92
71868,,220.49463899,-3.52358642,8.92
72126,,221.31102621,4.53224289,8.92
72987,,223.73114291,-72.51935841,8.92
73598,,225.65370965,-55.31316707,8.92
73853,,226.4044583,-0.74684414,8.92
74089,,227.12202293,30.97073112,8.92
74457,,228.23905155,20.30769996,8.92
75135,,230.30862927,21.90799513,8.92
75273,,230.68873252,-77.70525714,8.92
75519,,231.4284123,26.62807082,8.92
76275,,233.69990158,-28.1307066,8.92
76469,,234.25604914,-37.24319342,8.92
76562,,234.54993131,-14.1011296,8.92
76587,,234.62146818,23.46338936,8.92
76779,,235.14362954,-18.04924579,8.92
77886,,238.59617367,38.73045516,8.92
77885,,238.59659445,75.75493188,8.92
78573,,240.66036208,-18.1717159,8.92
78950,,241.75557028,24.42530855,8.92
79091,,242.16415313,22.20383948,8.92
79319,,242.81920221,37.56479962,8.92
79693,,243.96590112,3.06828698,8.92
79782,,244.23112155,27.29679662,8.92
79809,,244.32627314,16.42922798,8.92
80099,,245.26802438,72.31686725,8.92
80133,,245.34533799,50.89730304,8.92
80311,,245.94657333,-26.27100134,8.92
80499,,246.47840478,18.25929305,8.92
80869,,247.69889927,-10.79826059,8.92
82268,,252.14973162,55.12988914,8.92
82599,,253.28446568,-51.71769033,8.92
82652,,253.43503383,-40.31639003,8.92
83251,,255.23311916,-31.77748599,8.92
84126,,257.97579237,-30.43288609,8.92
84180,,258.12583781,-80.09860891,8.92
84404,,258.83603097,-35.88496315,8.92
84746,,259.85214519,-53.37308355,8.92
86171,,264.13869347,-16.62851261,8.92
86298,,264.50176492,39.72737616,8.92
88043,,269.74221495,-50.83942362,8.92
88655,,271.5009275,-35.10859113,8.92
88853,,272.09456645,-56.76719533,8.92
90986,,278.38456828,-67.80400952,8.92
91214,,279.11362364,-53.56356494,8.92
91501,,279.9074348,26.18896882,8.92
91684,,280.4554122,-26.29562677,8.92
92029,,281.36972769,-41.9177769,8.92
92073,,281.49046689,56.10336196,8.92
92546,,282.88898975,-1.55298103,8.92
92910,,283.95277884,-39.39904814,8.92
93107,,284.5099567,13.46896072,8.92
93183,,284.70317533,-54.89044237,8.92
93284,,285.00566213,75.05685252,8.92
93587,,285.89349224,-55.76538371,8.92
93592,,285.90751063,53.1163818,8.92
94217,,287.7024548,-32.39194576,8.92
94482,,288.44886073,-1.83514792,8.92
94660,,288.93293822,-53.8614744,8.92
94775,,289.26839869,74.92679372,8.92
95662,,291.88766148,-31.38384237,8.92
95706,,292.00775212,-55.08160535,8.92
95861,,292.45227729,-49.33977979,8.92
96391,,293.95876658,-40.49759217,8.92
96926,,295.53893288,33.68772619,8.92
96954,,295.63593535,26.16468458,8.92
97103,,296.01769562,37.93259388,8.92
97334,,296.73914428,39.89937474,8.92
